COACHELLA_SENTIMENT,COACHELLA_YN,NAME,RETWEET_COUNT,TEXT,TWEET_COORD,TWEET_CREATED,TWEET_ID,TWEET_LOCATION,USER_TIMEZONE
positive,yes,jetaimenicole,0,Weekend One TURN UP #Coachella2015 #BackToBack âœ¨_Ÿç„_Ÿ_¶_ŸŒ»_Ÿ_Œ_Ÿ‘…,"[35.06229209, -106.52064138]",2015-01-07 12:47:00,5529290000000000,Desert child ,Mountain Time (US & Canada)
positive,yes,ofi37,0,MY BODY IS READY! #COACHELLA2015 âœ¨_Ÿ˜_ http://t.co/Vx95EI0pih,,2015-01-07 12:47:00,5529290000000000,"Mexicali, BC. Mex.",Pacific Time (US & Canada)
positive,yes,LAWeeklyMusic,1,"Holy crap! That didn't take long. RT @TheScenestar SOLD OUT #Coachella #Coachella2015 RT ""@coachella: Thank you. """,,2015-01-07 12:46:00,5529290000000000,Los Angeles,Pacific Time (US & Canada)
positive,yes,YoPatPat,1,RT @FrizzyJimz: yeaAAAAAahhhhh got my tickets #coachella2015,,2015-01-07 12:44:00,5529290000000000,Grand Terrace ,Pacific Time (US & Canada)
positive,yes,allykat2001,0,@Drake can I go with ya :) #Coachella2015,,2015-01-07 12:44:00,5529290000000000,DC VA ,Eastern Time (US & Canada)
positive,yes,natttem,0,Hehe got my Coachella ticket _Ÿ™_ #weekend2 #Coachella2015,,2015-01-07 12:44:00,5529290000000000,,
positive,yes,FaithKilledHope,0,Guess where I'll be spending my 21st birthday â˜ºï¸è_Ÿ˜__Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å _Ÿ’•#coachella2015 #21st http://t.co/W4KSa7AB49,,2015-01-07 12:43:00,5529290000000000,,Pacific Time (US & Canada)
positive,yes,HummingWanderer,0,#Coachella2015 sold out in the matter of just 30 minutes. Doesn't come as a surprise with that lineup.,,2015-01-07 12:43:00,5529280000000000,New Delhi,New Delhi
positive,yes,lissuuhh,0,It's official_Ÿ˜ç_Ÿ™Œâœ”ï¸è  #Coachella2015 I'm coming for ya !,,2015-01-07 12:42:00,5529280000000000,,Pacific Time (US & Canada)
positive,yes,EdgardMallandro,1,RT @Tony_sarandos: @petetong @Alesso @Ingrosso @KygoMusic @kaskade all in one festival! #hype #coachella2015,,2015-01-07 12:42:00,5529280000000000,,Arizona
positive,yes,Kaaitlyn,0,It was a tough call but I couldn't live with myself if I missed  ACâ_¡ï¸èDC  #Coachella2015 #year5,,2015-01-07 12:42:00,5529280000000000,,Pacific Time (US & Canada)
positive,yes,tiffbunnny,0,COACHELLA TICKETS PURCHASED. YAS. #Coachella2015,,2015-01-07 12:41:00,5529280000000000,,
positive,yes,LindsayMurphy9,0,Can't wait to dance the days away with these beautiful ladies @AlisaMarieMay @kteeoh #Coachella #Coachella2015,,2015-01-07 12:41:00,5529280000000000,,Quito
positive,yes,Alonso93Bryan,0,Crazy how fast Coachella sells out _Ÿ˜Å #Coachella2015,,2015-01-07 12:40:00,5529280000000000,,
positive,yes,christian_task,0,Aaaaand chellas sold out. Hope all my friends got tickets or im going solo #Coachella2015,"[36.04605014, -115.02569063]",2015-01-07 12:39:00,5529280000000000,"Las Vegas, NV",Pacific Time (US & Canada)
positive,yes,vckycvstro,0,"literally almost had a mother fuggin heart attack w/ bew getting his ticket.. but zawlll gooood, see you soon #Coachella2015 _Ÿ˜__Ÿ’«_Ÿ___Ÿ_¸_ŸŒµ",,2015-01-07 12:39:00,5529270000000000,,
positive,yes,lily_giada,0,@coachella got me going through some tribulations today. Major heart palpitations man. #lol #Coachella2015 #heartracing #refreshpage #swing,,2015-01-07 12:38:00,5529270000000000,"Portland, OR",Pacific Time (US & Canada)
positive,yes,oneandonlydrake,0,@coachella will soon have to be two weekends twice a year or three weekends. #coachella2015 #Coachella #ticketprobz _Ÿ˜©_Ÿ˜«_Ÿ˜« #INEEDTICKETS,,2015-01-07 12:38:00,5529270000000000,Austin,
positive,yes,HunterRaitt,0,Round 2 here we come _ŸŒ´_Ÿ_¶â›ºï¸è_ŸŒ_ #Coachella2015 @4realdug _ŸŒ¸,,2015-01-07 12:38:00,5529270000000000,Canada,Pacific Time (US & Canada)
positive,yes,adampelaez,0,April can't come soon enough! @coachella #Coachella2015 #Weekend2 http://t.co/KPGguQpcs7,,2015-01-07 12:37:00,5529270000000000,,Pacific Time (US & Canada)
positive,yes,clroberts94,0,Can't wait for April #Coachella2015 _Ÿ™Œ_Ÿ’•_Ÿ‘¯_Ÿ_‰_Ÿç__Ÿç·_Ÿ_ˆ,,2015-01-07 12:37:00,5529270000000000,,
positive,yes,Markerito,0,Trynna but Coachella tickets like #Coachella2015 http://t.co/2ylPhZqEqt,,2015-01-07 12:37:00,5529270000000000,,
positive,yes,Markerito,1,When weekend 1 is sold out #Coachella2015 http://t.co/8kfc2wlJsA,,2015-01-07 12:36:00,5529270000000000,,
positive,yes,TheSeventhDevil,1,"RT @kaitiecg: Here we go. Looking for Coachella Wknd 2 car camping pass. If you hate the lineup and want to offload, DM me. #Coachella #Coaâ€_",,2015-01-07 12:35:00,5529270000000000,"Los Angeles, CA",Pacific Time (US & Canada)
positive,yes,xkay_dwyerx,0,Ahhhhhhhhh I could burst i'm that excited #Coachella2015 _Ÿ_‰_Ÿ™__Ÿ™__Ÿ_‰,,2015-01-07 12:34:00,5529260000000000,,
positive,yes,conye1,0,I got Coachella weekend 1 tickets. No biggie. _Ÿ˜_ #coachella #Coachella2015 #weekend1 #coachellaweekend1 #hashtagoverload,,2015-01-07 12:34:00,5529260000000000,City of Angels,Pacific Time (US & Canada)
positive,yes,JesslynBlake,0,"Wow, #Coachella2015 sold out in 30 minutes _Ÿ˜_",,2015-01-07 12:33:00,5529260000000000,"Los Angeles, CA",
positive,yes,bhaked,0,The wait is real #Coachella2015,,2015-01-07 12:33:00,5529260000000000,,
positive,yes,RamsesPatron,0,It's official now #Coachella2015  here I come!! _Ÿ˜_ http://t.co/t9oFEdAuhV,"[34.0092773, -118.03883713]",2015-01-07 12:32:00,5529260000000000,Whittier,Pacific Time (US & Canada)
positive,yes,Emalita_lou,0,Wish I was going to #Coachella2015,,2015-01-07 12:31:00,5529260000000000,Floridaâ˜€ï¸è,Eastern Time (US & Canada)
positive,yes,FrizzyJimz,1,yeaAAAAAahhhhh got my tickets #coachella2015,,2015-01-07 12:31:00,5529250000000000,,Pacific Time (US & Canada)
positive,yes,M_CookinItUp,1,"RT @Bailelicious: Coachella 2015, so hyped _Ÿ™Œâù_ï¸è #Coachella2015 #Weekend2",,2015-01-07 12:30:00,5529250000000000,,Pacific Time (US & Canada)
positive,yes,OMONEYRECORDS,0,@MOMOMOYOUTH you Getting love in Russia!! Congrats on #Coachella2015 http://t.co/o2cg00wEjq,,2015-01-07 12:30:00,5529250000000000,Black River Falls,
positive,yes,TheTwistQuist,0,Here goes! #coachella2015 _ŸŒ´ http://t.co/dHUc8mTQgp,,2015-01-07 12:29:00,5529250000000000,,Pacific Time (US & Canada)
positive,yes,trianagarcias,0,"READY, SET, _Ÿ_¡  #Coachella2015 http://t.co/FpVFPrrdbW",,2015-01-07 12:29:00,5529250000000000,"Los Angeles, CA",Tijuana
positive,yes,louis_louis20,0,Even though the prices are an arm and and a leg it's all going to be worth it at the end #Coachella2015,,2015-01-07 12:29:00,5529250000000000,on the hogwarts express ,Quito
positive,yes,cynnlovee,2,RT @mgblue92: All I need is the Car Camping and I'm set!!! #Coachella2015,,2015-01-07 12:28:00,5529250000000000,@planetcalix ~,Alaska
positive,yes,kevinpark140,0,UCLA has good wifi #Coachella2015,,2015-01-07 12:27:00,5529250000000000,,Quito
positive,yes,TheElite_JQ442,0,GOT MY TICKETS TO #Coachella2015 _Ÿ™Œ_Ÿ™Œ_Ÿ™Œ_Ÿ™Œ_Ÿ™Œ_Ÿ™Œ,,2015-01-07 12:27:00,5529250000000000,,
positive,yes,Lill_double_L,0,#Thisjusthappened!! Yay so excited!! #Coachella2015 #imsobroke lol! #soworthit http://t.co/4vT3NGkHvA,,2015-01-07 12:27:00,5529240000000000,City of Angels,Pacific Time (US & Canada)
positive,yes,_naaaaataly,1,RT @ayotiffany22: Got my ticket _Ÿ___Ÿ_‰_Ÿ_‰_Ÿ_‰_Ÿ___Ÿ__ #Coachella2015,,2015-01-07 12:27:00,5529240000000000,,Arizona
positive,yes,koufaxmusic,1,something for your ears while you wait on the standby page #Coachella #Coachella2015 https://t.co/3vhd4Ckuxf,,2015-01-07 12:27:00,5529240000000000,"Toronto, CA",
positive,yes,MattManookian,0,YESSSSSSSS!!!!! #Coachella2015 I'm ready for you _Ÿ˜__Ÿ˜__Ÿ˜_ http://t.co/IoTUHR4xdC,,2015-01-07 12:26:00,5529240000000000,,
positive,yes,RockoNoir,2,Sitting here on the standby page for coachella tickets #Coachella2015 http://t.co/s6uVh6rUim,,2015-01-07 12:26:00,5529240000000000,DMV,Eastern Time (US & Canada)
positive,yes,iFrancke,0,Just bought my ticket for Weekend 2 at #Coachella2015 Happy early birthday to me!!! #couldIBEmoreLA #amibasicnow  #LAbucketlist,"[34.00750539, -118.48940341]",2015-01-07 12:26:00,5529240000000000,"Santa Monica, California ",Pacific Time (US & Canada)
positive,yes,mgblue92,2,All I need is the Car Camping and I'm set!!! #Coachella2015,,2015-01-07 12:26:00,5529240000000000,Dodgers Stadium /LA,Pacific Time (US & Canada)
positive,yes,ayotiffany22,1,Got my ticket _Ÿ___Ÿ_‰_Ÿ_‰_Ÿ_‰_Ÿ___Ÿ__ #Coachella2015,,2015-01-07 12:25:00,5529240000000000,,
positive,yes,rebekobe,1,#Coachella2015 tickets sold out stupid fast @coachella,,2015-01-07 12:24:00,5529240000000000,LA to the bay,Pacific Time (US & Canada)
positive,yes,travissaurusrex,0,#Coachella2015 we comin for you,,2015-01-07 12:24:00,5529240000000000,Long Beach,Pacific Time (US & Canada)
positive,yes,LadiiMafia,0,may the odds be in your favor âœŒï¸è_ŸŒ¸_Ÿ’• #Coachella2015,,2015-01-07 12:24:00,5529240000000000,,
positive,yes,Fuuckinsarah,1,RT @dfuckind: @LilTifff @Fuuckinsarah got them hoes! see ya weekend 2!!!! #coachella2015,,2015-01-07 12:23:00,5529230000000000,,
positive,yes,moniquevanity08,1,@coachella here we come again!!! @MaddisonDelaney @adriannamcortes _ŸŒ__ŸŒ»_ŸŒµâ˜€ï¸è #Coachella2015,,2015-01-07 12:22:00,5529230000000000,,
positive,yes,TheAndresPuerta,0,Free showers and cell phone charging stations in all campground lots?!?!? :O  ... Coachella &gt;&gt; TomorrowWorld #Coachella2015,,2015-01-07 12:22:00,5529230000000000,South Florida,Atlantic Time (Canada)
positive,yes,cindythongs,0,My day just got better _Ÿ™Œ. #Coachella2015 http://t.co/b2XttPRXUV,,2015-01-07 12:22:00,5529230000000000,"San Diego, CA ",Pacific Time (US & Canada)
positive,yes,mariahlefty_55,0,It's official! #Coachella2015,,2015-01-07 12:22:00,5529230000000000,,
positive,yes,Missohsoripe,0,I want to go to #Coachella2015 _Ÿ˜çâù_ï¸è http://t.co/vOemd2GpEm,,2015-01-07 12:22:00,5529230000000000,"SD/LA, California ",Pacific Time (US & Canada)
positive,yes,MireyaAPrado,0,Anxiety attacks this afternoon #Coachella2015,,2015-01-07 12:21:00,5529230000000000,"Orange County, CA",Arizona
positive,yes,R12A_,0,So pumped for Axwell &amp; Ingrosso ! #Coachella2015,,2015-01-07 12:21:00,5529230000000000,M.C.âù_ï¸è,
positive,yes,xokyram,0,â€œ@ChrisR_16: The fact kyram got through stand by in less that 5 minutes... #recordtime #Coachella2015â€ù No wait for me _Ÿ˜ç_Ÿ˜‚_Ÿ˜__Ÿ˜__Ÿ˜_,,2015-01-07 12:20:00,5529230000000000,,Arizona
positive,yes,YoursTrulyPower,0,It looks like I'll be at @coachella again #Coachella2015,,2015-01-07 12:20:00,5529230000000000,,
positive,yes,AlexisCole81,0,In off the red!!! Coachella 2015 tickets.....Done! #Coachella #Coachella2015 Now to get in shape!!,,2015-01-07 12:20:00,5529230000000000,Cardiff,
positive,yes,annikameurer,3,RT @RaphNasty: The closest I'll ever get to the feeling of defusing a bomb is waiting on the standby page for Coachella tickets. #Coachellaâ€_,,2015-01-07 12:19:00,5529230000000000,,Arizona
positive,yes,taylordecotis,0,That feeling when you buy your #Coachella2015 #weekend1 ticket _Ÿ™Œ @coachella,,2015-01-07 12:19:00,5529230000000000,,Pacific Time (US & Canada)
positive,yes,lorraineeyoung,0,Coachella here I come again!!! #Coachella2015 #3rdyear â™¥,,2015-01-07 12:19:00,5529230000000000,Los Angeles,Pacific Time (US & Canada)
positive,yes,JacobHoefert,1,RT @florence47: Just got real _Ÿ™Œ #Coachella2015 @JacobHoefert http://t.co/s9lZwNrQIL,,2015-01-07 12:19:00,5529230000000000,,Arizona
positive,yes,melissa_yv7,1,RT @amandavillicana: Thank the lord I got thru!! #coachella2015,,2015-01-07 12:19:00,5529220000000000,"Chino,California",Arizona
positive,yes,ingloriousClos,0,Weekend 1 crew WADDAP!! #Coachella2015,"[33.70122512, -117.7918253]",2015-01-07 12:19:00,5529220000000000,Planet Telex,Pacific Time (US & Canada)
positive,yes,amandavillicana,1,Thank the lord I got thru!! #coachella2015,,2015-01-07 12:18:00,5529220000000000,,
positive,yes,jaywoodzs,0,Honestly just got an adrenaline rush from fucking getting my tickets #coachella2015 @caaiiit_,"[33.77844269, -118.31647066]",2015-01-07 12:18:00,5529220000000000,,
positive,yes,ChrisR_16,0,The fact kyram got through stand by in less that 5 minutes... #recordtime #Coachella2015,,2015-01-07 12:18:00,5529220000000000,California,Pacific Time (US & Canada)
positive,yes,Dinglebrero,0,This is how I shop for #Coachella2015 tickets. http://t.co/OfQk9jk35z,,2015-01-07 12:18:00,5529220000000000,"Los Angeles, CA",Arizona
positive,yes,florence47,1,Just got real _Ÿ™Œ #Coachella2015 @JacobHoefert http://t.co/s9lZwNrQIL,,2015-01-07 12:17:00,5529220000000000,ASU,
positive,yes,sandraabeliebs,1,OFICALLLY GOING TO COACHELLA THIS YEAR!! _Ÿ˜__Ÿ˜±_Ÿ˜__Ÿ˜ç #Coachella2015 #MusicIsLife,,2015-01-07 12:17:00,5529220000000000,,
positive,yes,BMoneyReynolds,0,*Entire office starts cheering when I get the confirmation*  #Coachella2015 #Round3,,2015-01-07 12:17:00,5529220000000000,,Eastern Time (US & Canada)
positive,yes,amandaverdadero,0,currently experiencing sudden outbursts of excitement because of Coachella. #SOEXCITED #weekend2 #Coachella2015,,2015-01-07 12:16:00,5529220000000000,"Los Angeles, CA",
positive,yes,toto_valverde,0,Take me to the desert! _Ÿ˜ç #Coachella2015,,2015-01-07 12:16:00,5529220000000000,,
positive,yes,jenn_bren,0,#Coachella2015 it's happening!,,2015-01-07 12:16:00,5529220000000000, JUPITER  ,Pacific Time (US & Canada)
positive,yes,_tbrownnn,0,Coachella weekend 1 ticket Shuttle pass  Guest house for the weekend The official countdown to #Coachella2015 begins,,2015-01-07 12:15:00,5529220000000000,,Pacific Time (US & Canada)
positive,yes,zbriegs,0,Going to #Coachella2015 @coachella,,2015-01-07 12:14:00,5529210000000000,Southern California,
positive,yes,TaylorWoodring,0,Just bought my Coachella ticket #fuckyeah #Coachella2015,,2015-01-07 12:14:00,5529210000000000,,
positive,yes,taylorebarnhill,0,"Weekend 2, I see you #coachella2015 #stokedalready",,2015-01-07 12:14:00,5529210000000000,"Los Angeles, CA",Pacific Time (US & Canada)
positive,yes,evanconway8,2,WEEKEND 2!!!!! _Ÿ˜ˆ_Ÿ’¸_Ÿ’¯_Ÿ™è_Ÿ™Œ_Ÿ˜ç_Ÿ˜çâœ… #Coachella2015 #Yewwww http://t.co/KGj5DRqGXo,,2015-01-07 12:14:00,5529210000000000,agoura,
positive,yes,derprevere,0,dear god man #Ultra2015 #coachella2015 #GovBallNYC #Bottlerock #lineups #bands #DJs #hashtags,,2015-01-07 12:14:00,5529210000000000,from The Internet,Eastern Time (US & Canada)
positive,yes,phillippparker,1,Screaming like a banshee!! #Coachella2015 we have our tickets @madeleineprice #woooooohooooo,,2015-01-07 12:14:00,5529210000000000,,Dublin
positive,yes,russellforeal,0,Lol probably made someone real happy. S/O to bae for getting the tickets before I did. #Coachella2015 http://t.co/gRYHsx8L5F,,2015-01-07 12:13:00,5529210000000000,The Bay | San Diego,Pacific Time (US & Canada)
positive,yes,VictoriaBermasq,0,Woohoo! We got our tickets. Weekend 1 baby. #Coachella2015 #NeedACampingSpot,,2015-01-07 12:13:00,5529210000000000,California,
positive,yes,RAKAIGGI,0,Raka Party Alert Raka Party Alert! _Ÿ_¨#Coachella2015 get ready to Rock &amp; Roll #RakasatCoachellaâ€_ http://t.co/0P8ui1xNWG,"[37.78647226, -122.40473017]",2015-01-07 12:13:00,5529210000000000,Oakland CA,Pacific Time (US & Canada)
positive,yes,ChelsLerma,1,RT @KailaViolette: WEEKEND 1 HERE WE COME _ŸŒ__ŸŒ» @mbonfiglio5 @ChelsLerma #Coachella2015,,2015-01-07 12:12:00,5529210000000000,,
positive,yes,themaknamedboke,0,"fuck yeah, happy birthday to me. #Aprilcomefaster #coachella2015 ktbeyer @mfarfanz _Ÿ˜› http://t.co/HBupGVGViv",,2015-01-07 12:12:00,5529210000000000,"San Francisco, CA",
positive,yes,alexamaddness,0,Weekend âœŒï¸è#yee #Coachella2015,,2015-01-07 12:12:00,5529210000000000,LA,
positive,yes,alexafayee,0,IM GOING TO #COACHELLA2015 !!!!!!!!!!  _Ÿ˜ç_Ÿ_ˆ_Ÿ___Ÿ_‰,,2015-01-07 12:12:00,5529210000000000,,Atlantic Time (Canada)
positive,yes,ericaRdavidson,0,BOOM! We're going to @coachella kids!!!!!! #Coachella2015 â˜€ï¸è_Ÿ˜_,,2015-01-07 12:11:00,5529210000000000,Chicago,Santiago
positive,yes,aless_rigo,0,COACHELLAAAAAAAAA #Coachella2015 yesssssssssss the excitement is real,,2015-01-07 12:10:00,5529200000000000,,
positive,yes,AndrewMitrak,0,Just snatched #Coachella2015 tickets!,,2015-01-07 12:10:00,5529200000000000,"Seattle, Wa",
positive,yes,KailaViolette,1,WEEKEND 1 HERE WE COME _ŸŒ__ŸŒ» @mbonfiglio5 @ChelsLerma #Coachella2015,,2015-01-07 12:10:00,5529200000000000,,
positive,yes,DanaDeMercurio,0,Who is going to #Coachella2015 ??! I NEED to see @Hozier,,2015-01-07 12:10:00,5529200000000000,"San Francisco, CA",Pacific Time (US & Canada)
positive,yes,kpciupak,0,Watch out @coachella Weekend 2 here we come! #Coachella2015,,2015-01-07 12:10:00,5529200000000000,"Sacramento, CA",
positive,yes,adkinscm7,0,I would sell my nonexistent soul to go to #Coachella2015,,2015-01-07 12:10:00,5529200000000000,,
positive,yes,SydneyHysell,0,Omg I want to go to #Coachella2015 soooooo bad!!!,,2015-01-07 12:09:00,5529200000000000,,Central Time (US & Canada)
positive,yes,Confidante,0,"Perhaps, this will be the year â€_ #Coachella2015",,2015-01-07 12:09:00,5529200000000000,The World is My Playground,Eastern Time (US & Canada)
positive,yes,nshutes31,0,I already bought pairs to both weekends but Mary and I got in hella quick today! #Coachella2015 #Weekend1 The Weeknd http://t.co/yIjYWJsH7R,,2015-01-07 12:09:00,5529200000000000,,Pacific Time (US & Canada)
positive,yes,hustler4life_,0,I really wanna go to #Coachella2015...,,2015-01-07 12:09:00,5529200000000000,,Pacific Time (US & Canada)
positive,yes,helloaina,0,Well that was a lot easier than I thought... #Coachella2015 _Ÿ™Œ http://t.co/0s2Xn2FP1n,,2015-01-07 12:09:00,5529200000000000,LA,Pacific Time (US & Canada)
positive,yes,dfuckind,1,@LilTifff @Fuuckinsarah got them hoes! see ya weekend 2!!!! #coachella2015,,2015-01-07 12:08:00,5529200000000000,,Pacific Time (US & Canada)
positive,yes,BreJayy,0,I got it _Ÿ˜ç_Ÿ˜ç_Ÿ˜ç #Coachella2015,,2015-01-07 12:08:00,5529200000000000,cali,
positive,yes,queen324,0,OMG!!!! I'm going going back back to Cali Cali #Coachella2015 here we come!!!!!!!!!!!!!!!!!!!!!!@BHoffman42,,2015-01-07 12:07:00,5529200000000000,"Avon, Indiana",Atlantic Time (Canada)
positive,yes,ohimjustjoshinu,0,It's like a mini EDC with all the edm artists playing this year. I would only be looking forward to them and ACâ_¡ï¸èDC #Coachella2015,,2015-01-07 12:07:00,5529200000000000,CA,Pacific Time (US & Canada)
positive,yes,russellforeal,0,Attention everybody. My girlfriend is clutch AF with those #Coachella2015 tickets. I fucking love her!,,2015-01-07 12:07:00,5529190000000000,The Bay | San Diego,Pacific Time (US & Canada)
positive,yes,AshleySanks,0,"Hi guys, I need you to hop off the Coachella page so I can buy my fucking ticket. Kthxbye. #Coachella2015",,2015-01-07 12:07:00,5529190000000000,outchea,Eastern Time (US & Canada)
positive,yes,morganbilbruck,0,I think I'm going to pass out before I even get passed the standby page #coachella2015,,2015-01-07 12:07:00,5529190000000000,,
positive,yes,jackieraee,0,And now we wait. _Ÿ˜_ #Coachella2015 http://t.co/tVTLyJNnIy,,2015-01-07 12:06:00,5529190000000000,,Pacific Time (US & Canada)
positive,yes,rolacoasta,0,And @EliteDaily thanks for putting @AngelAlessandra as the cover image - she's my favorite! http://t.co/lJDH08HAmA #Coachella2015,,2015-01-07 12:06:00,5529190000000000,New York City,Quito
